FloorPlanId,Address,City,State,Zip,Size(sqf),HallwayType,OwnerId,Rate,,,,,,,,,
35,701 Vine St,San Jose,CA,95110,1131,terraced,18424,3.9,,,,,,,,,
9,701 Vine St,San Jose,CA,95110,1327,corridor,18425,4.3,,,,,,,,,
23,701 Vine St,San Jose,CA,95110,1519,terraced,18426,4.2,,,,,,,,,
38,701 Vine St,San Jose,CA,95110,1377,terraced,18427,4.1,,,,,,,,,
8,701 Vine St,San Jose,CA,95110,914,terraced,18428,4.1,,,,,,,,,
17,701 Vine St,San Jose,CA,95110,903,terraced,18429,4.3,,,,,,,,,
2,701 Vine St,San Jose,CA,95110,644,mixed,18430,4.3,,,,,,,,,
36,701 Vine St,San Jose,CA,95110,910,terraced,18431,4,,,,,,,,,
11,701 Vine St,San Jose,CA,95110,910,terraced,18432,4.4,,,,,,,,,
29,701 Vine St,San Jose,CA,95110,910,terraced,18433,4.1,,,,,,,,,
26,701 Vine St,San Jose,CA,95110,910,corridor,18434,4.2,,,,,,,,,
25,701 Vine St,San Jose,CA,95110,508,corridor,18435,4.2,,,,,,,,,
35,701 Vine St,San Jose,CA,95110,508,corridor,18436,4.7,,,,,,,,,
31,701 Vine St,San Jose,CA,95110,1437,terraced,18437,4.2,,,,,,,,,
14,701 Vine St,San Jose,CA,95110,914,terraced,18438,4,,,,,,,,,
17,701 Vine St,San Jose,CA,95110,1412,terraced,18439,3.6,,,,,,,,,
21,701 Vine St,San Jose,CA,95110,1419,terraced,18440,3.5,,,,,,,,,
11,701 Vine St,San Jose,CA,95110,914,mixed,18441,4.1,,,,,,,,,
28,701 Vine St,San Jose,CA,95110,1761,mixed,18442,3.9,,,,,,,,,
6,701 Vine St,San Jose,CA,95110,914,mixed,18443,4.2,,,,,,,,,
23,701 Vine St,San Jose,CA,95110,640,corridor,18444,3.7,,,,,,,,,
30,701 Vine St,San Jose,CA,95110,572,mixed,18445,3.9,,,,,,,,,
8,701 Vine St,San Jose,CA,95110,914,mixed,18446,4.1,,,,,,,,,
30,701 Vine St,San Jose,CA,95110,1167,terraced,18447,4.3,,,,,,,,,
33,701 Vine St,San Jose,CA,95110,644,mixed,18448,3.6,,,,,,,,,
31,701 Vine St,San Jose,CA,95110,1288,mixed,18449,3.8,,,,,,,,,
5,701 Vine St,San Jose,CA,95110,644,mixed,18450,4.4,,,,,,,,,
2,701 Vine St,San Jose,CA,95110,640,corridor,18451,4.2,,,,,,,,,
6,701 Vine St,San Jose,CA,95110,644,mixed,18452,4.4,,,,,,,,,
33,701 Vine St,San Jose,CA,95110,644,mixed,18453,3.5,,,,,,,,,
38,701 Vine St,San Jose,CA,95110,355,corridor,18454,3.9,,,,,,,,,
4,701 Vine St,San Jose,CA,95110,1377,terraced,18455,4.2,,,,,,,,,
14,701 Vine St,San Jose,CA,95110,868,terraced,18456,4.6,,,,,,,,,
5,701 Vine St,San Jose,CA,95110,1387,terraced,18457,3.8,,,,,,,,,
11,701 Vine St,San Jose,CA,95110,1131,terraced,18458,3.9,,,,,,,,,
22,"9960 Indiana Ave., Ste. # 9",Riverside,CA,92503,1519,terraced,18459,3.6,,,,,,,,,
1,11110 Alondra Blvd,Norwalk,CA,90650-6298,903,terraced,18460,3.9,,,,,,,,,
27,11110 Alondra Blvd,Norwalk,CA,90650-6298,903,corridor,18461,3.8,,,,,,,,,
23,11110 Alondra Blvd,Norwalk,CA,90650-6298,558,mixed,18462,3.7,,,,,,,,,
19,11110 Alondra Blvd,Norwalk,CA,90650-6298,814,terraced,18463,3.5,,,,,,,,,
34,11110 Alondra Blvd,Norwalk,CA,90650-6298,907,mixed,18464,3.7,,,,,,,,,
29,3000 College Hts Blvd,Ridgecrest,CA,93555-9571,636,terraced,18465,3.8,,,,,,,,,
4,25555 Hesperian Blvd,Hayward,CA,94545,910,terraced,18466,3.6,,,,,,,,,
31,25555 Hesperian Blvd,Hayward,CA,94545,818,terraced,18467,4.2,,,,,,,,,
14,5885 Haven Ave,Rancho Cucamonga,CA,91737-3002,818,terraced,18468,3.5,,,,,,,,,
22,5885 Haven Ave,Rancho Cucamonga,CA,91737-3002,914,mixed,18469,3.6,,,,,,,,,
36,5885 Haven Ave,Rancho Cucamonga,CA,91737-3002,644,mixed,18470,3.9,,,,,,,,,
36,5885 Haven Ave,Rancho Cucamonga,CA,91737-3002,914,mixed,18471,3.5,,,,,,,,,
10,5885 Haven Ave,Rancho Cucamonga,CA,91737-3002,1394,terraced,18472,3.7,,,,,,,,,
13,One University Dr.,Orange,CA,92866,644,mixed,18473,3.7,,,,,,,,,
37,One University Dr.,Orange,CA,92866,355,corridor,18474,4.1,,,,,,,,,
5,One University Dr.,Orange,CA,92866,644,mixed,18475,3.7,,,,,,,,,
36,One University Dr.,Orange,CA,92866,829,terraced,18476,3.8,,,,,,,,,
23,One University Dr.,Orange,CA,92866,644,mixed,18477,3.9,,,,,,,,,
10,One University Dr.,Orange,CA,92866,829,terraced,18478,3.7,,,,,,,,,
32,One University Dr.,Orange,CA,92866,1451,mixed,18479,4.3,,,,,,,,,
18,One University Dr.,Orange,CA,92866,355,corridor,18480,4,,,,,,,,,
22,One University Dr.,Orange,CA,92866,868,terraced,18481,4,,,,,,,,,
10,One University Dr.,Orange,CA,92866,868,terraced,18482,3.4,,,,,,,,,
22,One University Dr.,Orange,CA,92866,910,terraced,18483,4.7,,,,,,,,,
29,One University Dr.,Orange,CA,92866,910,terraced,18484,4.2,,,,,,,,,
11,One University Dr.,Orange,CA,92866,508,corridor,18485,4.1,,,,,,,,,
1,1731 E 120th St,Los Angeles,CA,90059,818,terraced,18486,3.8,,,,,,,,,
22,1731 E 120th St,Los Angeles,CA,90059,914,mixed,18487,3.8,,,,,,,,,
5,1731 E 120th St,Los Angeles,CA,90059,914,terraced,18488,3.9,,,,,,,,,
14,1731 E 120th St,Los Angeles,CA,90059,829,terraced,18489,4.3,,,,,,,,,
1,1731 E 120th St,Los Angeles,CA,90059,1103,terraced,18490,4.2,,,,,,,,,
21,1731 E 120th St,Los Angeles,CA,90059,829,terraced,18491,3.9,,,,,,,,,
22,1731 E 120th St,Los Angeles,CA,90059,1103,terraced,18492,4.5,,,,,,,,,
10,1731 E 120th St,Los Angeles,CA,90059,914,terraced,18493,4.6,,,,,,,,,
3,1731 E 120th St,Los Angeles,CA,90059,576,corridor,18494,3.9,,,,,,,,,
31,1530 Concordia West,Irvine,CA,92612-3299,914,mixed,18495,4.9,,,,,,,,,
29,1530 Concordia West,Irvine,CA,92612-3299,1448,mixed,18496,3.8,,,,,,,,,
19,1530 Concordia West,Irvine,CA,92612-3299,1103,terraced,18497,4,,,,,,,,,
16,1530 Concordia West,Irvine,CA,92612-3299,903,corridor,18498,4.1,,,,,,,,,
37,200 Riverview Parkway,Santee,CA,92071,868,terraced,18499,3.6,,,,,,,,,
1,200 Riverview Parkway,Santee,CA,92071,857,terraced,18500,3.4,,,,,,,,,
24,200 Riverview Parkway,Santee,CA,92071,868,terraced,18501,3.7,,,,,,,,,
37,200 Riverview Parkway,Santee,CA,92071,1131,terraced,18502,3.9,,,,,,,,,
13,200 Riverview Parkway,Santee,CA,92071,903,terraced,18503,4.2,,,,,,,,,
29,2451 Ridge Road,Berkeley,CA,94709-1217,903,terraced,18504,3.7,,,,,,,,,
7,2451 Ridge Road,Berkeley,CA,94709-1217,2092,terraced,18505,3.5,,,,,,,,,
39,1000 W Foothill Blvd,Glendora,CA,91741-1899,903,terraced,18506,3.7,,,,,,,,,
13,1000 W Foothill Blvd,Glendora,CA,91741-1899,868,terraced,18507,3.8,,,,,,,,,
16,50 Phelan Ave,San Francisco,CA,94112-1898,644,mixed,18508,3.5,,,,,,,,,
11,50 Phelan Ave,San Francisco,CA,94112-1898,910,terraced,18509,4,,,,,,,,,
8,50 Phelan Ave,San Francisco,CA,94112-1898,910,terraced,18510,4,,,,,,,,,
38,50 Phelan Ave,San Francisco,CA,94112-1898,910,terraced,18511,3.5,,,,,,,,,
13,150 E Tenth St,Claremont,CA,91711-6160,910,terraced,18512,3.7,,,,,,,,,
25,500 E 9th St,Claremont,CA,91711-6400,910,terraced,18513,3.3,,,,,,,,,
5,6500 S. Mooney Blvd,Visalia,CA,93277,910,terraced,18514,3.6,,,,,,,,,
16,6500 S. Mooney Blvd,Visalia,CA,93277,498,corridor,18515,3.6,,,,,,,,,
22,6500 S. Mooney Blvd,Visalia,CA,93277,1629,terraced,18516,3.8,,,,,,,,,
30,6500 S. Mooney Blvd,Visalia,CA,93277,1690,terraced,18517,3.7,,,,,,,,,
37,6500 S. Mooney Blvd,Visalia,CA,93277,644,mixed,18518,3.6,,,,,,,,,
14,6500 S. Mooney Blvd,Visalia,CA,93277,914,terraced,18519,3.7,,,,,,,,,
8,6500 S. Mooney Blvd,Visalia,CA,93277,914,mixed,18520,3.3,,,,,,,,,
16,1452 David E Cook Way,Clovis,CA,93611,914,mixed,18521,3.8,,,,,,,,,
1,1452 David E Cook Way,Clovis,CA,93611,914,mixed,18522,3.9,,,,,,,,,
34,1452 David E Cook Way,Clovis,CA,93611,914,terraced,18523,4,,,,,,,,,
20,11460 Warner Ave,Fountain Valley,CA,92708-2597,914,mixed,18524,4.3,,,,,,,,,
35,191 Baypointe Parkway,San Jose,CA,95134,1451,mixed,18525,3.7,,,,,,,,,
6,191 Baypointe Parkway,San Jose,CA,95134,743,mixed,18526,4,,,,,,,,,
36,191 Baypointe Parkway,San Jose,CA,95134,914,terraced,18527,4.2,,,,,,,,,
12,8888 Balboa Ave,San Diego,CA,92123,914,terraced,18528,4.3,,,,,,,,,
12,8888 Balboa Ave,San Diego,CA,92123,914,terraced,18529,3.9,,,,,,,,,
24,8888 Balboa Ave,San Diego,CA,92123,914,mixed,18530,3.9,,,,,,,,,
1,102 N. Glassell Street,Orange,CA,92866,914,mixed,18531,4,,,,,,,,,
27,272 S Fries Ave l  Los Angeles Harbor,Wilmington,CA,90744-6399,914,mixed,18532,4.4,,,,,,,,,
17,309 E Second Street College Plaza,Pomona,CA,91766-1854,743,mixed,18533,4.5,,,,,,,,,
5,309 E Second Street College Plaza,Pomona,CA,91766-1854,572,mixed,18534,4,,,,,,,,,
16,309 E Second Street College Plaza,Pomona,CA,91766-1854,914,mixed,18535,4.2,,,,,,,,,
9,309 E Second Street College Plaza,Pomona,CA,91766-1854,829,terraced,18536,4.9,,,,,,,,,
26,309 E Second Street College Plaza,Pomona,CA,91766-1854,644,mixed,18537,2.2,,,,,,,,,
34,309 E Second Street College Plaza,Pomona,CA,91766-1854,914,terraced,18538,4,,,,,,,,,
10,309 E Second Street College Plaza,Pomona,CA,91766-1854,868,terraced,18539,3.8,,,,,,,,,
24,309 E Second Street College Plaza,Pomona,CA,91766-1854,1192,terraced,18540,3.8,,,,,,,,,
26,309 E Second Street College Plaza,Pomona,CA,91766-1854,868,terraced,18541,3.6,,,,,,,,,
12,309 E Second Street College Plaza,Pomona,CA,91766-1854,1131,terraced,18542,3.6,,,,,,,,,
17,309 E Second Street College Plaza,Pomona,CA,91766-1854,903,terraced,18543,3.5,,,,,,,,,
12,309 E Second Street College Plaza,Pomona,CA,91766-1854,903,terraced,18544,3.6,,,,,,,,,
36,309 E Second Street College Plaza,Pomona,CA,91766-1854,1387,terraced,18545,3.8,,,,,,,,,
31,11600 Columbia College Dr,Sonora,CA,95370,868,terraced,18546,3.4,,,,,,,,,
32,18618 Oxnard Street,Tarzana,CA,91356-1411,868,terraced,18547,3.4,,,,,,,,,
3,18618 Oxnard Street,Tarzana,CA,91356-1411,868,terraced,18548,3.4,,,,,,,,,
32,18618 Oxnard Street,Tarzana,CA,91356-1411,558,mixed,18549,3.3,,,,,,,,,
2,18618 Oxnard Street,Tarzana,CA,91356-1411,644,mixed,18550,3.4,,,,,,,,,
23,17940 Monterey Road,Morgan Hill,CA,95037,558,mixed,18551,3.5,,,,,,,,,
6,1111 East Artesia Blvd.,Compton,CA,90221-5393,910,terraced,18552,3.7,,,,,,,,,
22,8700 Van Nuys Blvd,Panorama City,CA,91402,910,terraced,18553,3.5,,,,,,,,,
26,8700 Van Nuys Blvd,Panorama City,CA,91402,910,terraced,18554,3.8,,,,,,,,,
30,2600 Mission Bell Dr,San Pablo,CA,94806-3195,1160,terraced,18555,3,,,,,,,,,
25,2600 Mission Bell Dr,San Pablo,CA,94806-3195,814,terraced,18556,3.3,,,,,,,,,
15,2600 Mission Bell Dr,San Pablo,CA,94806-3195,1483,terraced,18557,3.5,,,,,,,,,
6,8401 Center Pky,Sacramento,CA,95823-5799,1743,terraced,18558,3.9,,,,,,,,,
21,8401 Center Pky,Sacramento,CA,95823-5799,818,terraced,18559,3.4,,,,,,,,,
22,8401 Center Pky,Sacramento,CA,95823-5799,1437,terraced,18560,0,,,,,,,,,
36,11711 Sand Canyon Road,Yucaipa,CA,92399-1799,2056,terraced,18561,3.2,,,,,,,,,
6,5010 - 11th Avenue,Los Angeles,CA,90043,1149,terraced,18562,3.4,,,,,,,,,
1,Highway 1,San Luis Obispo,CA,93403-8106,914,terraced,18563,2.6,,,,,,,,,
20,900 Rancho San Diego Pky,El Cajon,CA,92019,914,mixed,18564,3.4,,,,,,,,,
17,9200 Valley View,Cypress,CA,90630-5897,914,mixed,18565,3.1,,,,,,,,,
15,9200 Valley View,Cypress,CA,90630-5897,914,terraced,18566,2.7,,,,,,,,,
14,9200 Valley View,Cypress,CA,90630-5897,1451,mixed,18567,2.6,,,,,,,,,
11,9200 Valley View,Cypress,CA,90630-5897,829,terraced,18568,3.7,,,,,,,,,
26,9200 Valley View,Cypress,CA,90630-5897,914,mixed,18569,3.5,,,,,,,,,
11,9200 Valley View,Cypress,CA,90630-5897,829,terraced,18570,2.2,,,,,,,,,
2,21250 Stevens Creek Blvd.,Cupertino,CA,95014,1394,terraced,18571,4,,,,,,,,,
18,2627 W Florida Ave Ste 100,Hemet,CA,92545,576,corridor,18572,4.2,,,,,,,,,
19,2627 W Florida Ave Ste 100,Hemet,CA,92545,644,mixed,18573,4.2,,,,,,,,,
32,2627 W Florida Ave Ste 100,Hemet,CA,92545,644,mixed,18574,3.2,,,,,,,,,
32,2627 W Florida Ave Ste 100,Hemet,CA,92545,1167,terraced,18575,3.4,,,,,,,,,
29,2627 W Florida Ave Ste 100,Hemet,CA,92545,644,mixed,18576,2.8,,,,,,,,,
34,2627 W Florida Ave Ste 100,Hemet,CA,92545,743,mixed,18577,3.7,,,,,,,,,
7,2627 W Florida Ave Ste 100,Hemet,CA,92545,1184,mixed,18578,3.2,,,,,,,,,
23,2627 W Florida Ave Ste 100,Hemet,CA,92545,1366,terraced,18579,3.2,,,,,,,,,
25,2627 W Florida Ave Ste 100,Hemet,CA,92545,914,mixed,18580,0,,,,,,,,,
37,2627 W Florida Ave Ste 100,Hemet,CA,92545,914,mixed,18581,0,,,,,,,,,
3,"Deep Springs Ranch Road, Highway 168",Big Pine,CA,89010,572,mixed,18582,2.6,,,,,,,,,
2,131 H Street,Blue Lake,CA,95525-0816,914,mixed,18583,3.3,,,,,,,,,
15,43-500 Monterey Ave,Palm Desert,CA,92260,1394,terraced,18584,3.2,,,,,,,,,
11,43-500 Monterey Ave,Palm Desert,CA,92260,572,mixed,18585,3.4,,,,,,,,,
21,8555 Commerce Ave,San Diego,CA,92121,1366,terraced,18586,3.3,,,,,,,,,
7,23500 Kasson Road,Tracy,CA,95378,829,terraced,18587,2.6,,,,,,,,,
21,321 Golf Club Rd,Pleasant Hill,CA,94523,644,mixed,18588,3.7,,,,,,,,,
12,321 Golf Club Rd,Pleasant Hill,CA,94523,914,mixed,18589,2.2,,,,,,,,,
27,321 Golf Club Rd,Pleasant Hill,CA,94523,914,terraced,18590,2.9,,,,,,,,,
13,321 Golf Club Rd,Pleasant Hill,CA,94523,644,corridor,18591,3.3,,,,,,,,,
22,50 Acacia Ave,San Rafael,CA,94901-2298,576,corridor,18592,3.2,,,,,,,,,
36,50 Acacia Ave,San Rafael,CA,94901-2298,1131,terraced,18593,3.4,,,,,,,,,
24,50 Acacia Ave,San Rafael,CA,94901-2298,868,terraced,18594,3,,,,,,,,,
32,50 Acacia Ave,San Rafael,CA,94901-2298,868,terraced,18595,2.7,,,,,,,,,
32,50 Acacia Ave,San Rafael,CA,94901-2298,644,mixed,18596,3.2,,,,,,,,,
5,50 Acacia Ave,San Rafael,CA,94901-2298,644,mixed,18597,3,,,,,,,,,
39,50 Acacia Ave,San Rafael,CA,94901-2298,558,mixed,18598,2.5,,,,,,,,,
36,50 Acacia Ave,San Rafael,CA,94901-2298,914,terraced,18599,3.2,,,,,,,,,
1,50 Acacia Ave,San Rafael,CA,94901-2298,910,terraced,18600,3.2,,,,,,,,,
25,50 Acacia Ave,San Rafael,CA,94901-2298,910,terraced,18601,3.1,,,,,,,,,
33,50 Acacia Ave,San Rafael,CA,94901-2298,811,terraced,18602,2.9,,,,,,,,,
27,2301 Vine Street,Berkeley,CA,94708-1816,636,terraced,18603,3.2,,,,,,,,,
13,2301 Vine Street,Berkeley,CA,94708-1816,811,terraced,18604,3.3,,,,,,,,,
6,1151 San Gabriel Blvd,Rosemead,CA,91770-4299,910,terraced,18605,2.5,,,,,,,,,
15,1301 Ave Cesar Chavez,Monterey Park,CA,91754-6099,910,terraced,18606,2.9,,,,,,,,,
6,2100 Marengo Street,Los Angeles,CA,90033,676,corridor,18607,2.8,,,,,,,,,
9,2100 Marengo Street,Los Angeles,CA,90033,818,terraced,18608,3.4,,,,,,,,,
37,955 Monroe Street,Santa Clara,CA,95050,818,terraced,18609,3.9,,,,,,,,,
5,955 Monroe Street,Santa Clara,CA,95050,914,terraced,18610,3.9,,,,,,,,,
25,955 Monroe Street,Santa Clara,CA,95050,1412,terraced,18611,3.6,,,,,,,,,
20,955 Monroe Street,Santa Clara,CA,95050,1149,terraced,18612,3.6,,,,,,,,,
9,955 Monroe Street,Santa Clara,CA,95050,1412,terraced,18613,0,,,,,,,,,
4,4343 Ocean View Blvd,San Diego,CA,92113,914,mixed,18614,0,,,,,,,,,
26,16007 Crenshaw Blvd,Torrance,CA,90506,743,mixed,18615,0,,,,,,,,,
19,16007 Crenshaw Blvd,Torrance,CA,90506,914,mixed,18616,0,,,,,,,,,
23,16007 Crenshaw Blvd,Torrance,CA,90506,914,terraced,18617,0,,,,,,,,,
19,1622 N. Highland Ave,Hollywood,CA,90028-6106,1451,mixed,18618,0,,,,,,,,,
37,200 North San Fernando Boulevard,Burbank,CA,91502,914,terraced,18619,0,,,,,,,,,
22,200 North San Fernando Boulevard,Burbank,CA,91502,644,mixed,18620,0,,,,,,,,,
22,24741 Alessandro Blvd,Moreno Valley,CA,92553,1419,terraced,18621,2.4,,,,,,,,,
35,24741 Alessandro Blvd,Moreno Valley,CA,92553,743,mixed,18622,2.5,,,,,,,,,
31,24741 Alessandro Blvd,Moreno Valley,CA,92553,644,mixed,18623,3.1,,,,,,,,,
31,"1807-B Wilshire Blvd, Ste #200",Santa Monica,CA,90403,914,terraced,18624,3.2,,,,,,,,,
14,"1807-B Wilshire Blvd, Ste #200",Santa Monica,CA,90403,914,terraced,18625,2.6,,,,,,,,,
35,"1807-B Wilshire Blvd, Ste #200",Santa Monica,CA,90403,644,mixed,18626,3.5,,,,,,,,,
28,3035 Cleveland Ave,Santa Rosa,CA,95403-2126,914,terraced,18627,3.6,,,,,,,,,
18,3095 Yerba Buena Rd,San Jose,CA,95135-1598,1103,terraced,18628,3.6,,,,,,,,,
32,3095 Yerba Buena Rd,San Jose,CA,95135-1598,644,mixed,18629,3.9,,,,,,,,,
1,919 South Grand Avenue,Los Angeles,CA,90015-1421,829,terraced,18630,3.5,,,,,,,,,
23,919 South Grand Avenue,Los Angeles,CA,90015-1421,1394,terraced,18631,3.7,,,,,,,,,
22,919 South Grand Avenue,Los Angeles,CA,90015-1421,644,mixed,18632,3.7,,,,,,,,,
16,919 South Grand Avenue,Los Angeles,CA,90015-1421,914,terraced,18633,4.2,,,,,,,,,
10,919 South Grand Avenue,Los Angeles,CA,90015-1421,914,mixed,18634,3.4,,,,,,,,,
23,919 South Grand Avenue,Los Angeles,CA,90015-1421,1394,terraced,18635,4.2,,,,,,,,,
37,919 South Grand Avenue,Los Angeles,CA,90015-1421,914,mixed,18636,2.8,,,,,,,,,
27,919 South Grand Avenue,Los Angeles,CA,90015-1421,1451,mixed,18637,3.1,,,,,,,,,
23,919 South Grand Avenue,Los Angeles,CA,90015-1421,644,mixed,18638,2.8,,,,,,,,,
32,919 South Grand Avenue,Los Angeles,CA,90015-1421,829,terraced,18639,3.3,,,,,,,,,
31,919 South Grand Avenue,Los Angeles,CA,90015-1421,829,terraced,18640,3.1,,,,,,,,,
16,919 South Grand Avenue,Los Angeles,CA,90015-1421,868,terraced,18641,3,,,,,,,,,
28,919 South Grand Avenue,Los Angeles,CA,90015-1421,868,terraced,18642,3.4,,,,,,,,,
8,919 South Grand Avenue,Los Angeles,CA,90015-1421,1131,terraced,18643,3.4,,,,,,,,,
30,919 South Grand Avenue,Los Angeles,CA,90015-1421,1192,terraced,18644,3.1,,,,,,,,,
16,919 South Grand Avenue,Los Angeles,CA,90015-1421,903,terraced,18645,3.3,,,,,,,,,
4,919 South Grand Avenue,Los Angeles,CA,90015-1421,914,terraced,18646,2.9,,,,,,,,,
6,919 South Grand Avenue,Los Angeles,CA,90015-1421,903,terraced,18647,2.8,,,,,,,,,
36,919 South Grand Avenue,Los Angeles,CA,90015-1421,868,terraced,18648,3.3,,,,,,,,,
10,919 South Grand Avenue,Los Angeles,CA,90015-1421,1387,terraced,18649,2.8,,,,,,,,,
19,1923 Morena Blvd,San Diego,CA,92110-3555,1313,terraced,18650,2.8,,,,,,,,,
12,570 Golden Eagle Ave,Quincy,CA,95971-9124,558,mixed,18651,3.2,,,,,,,,,
1,1515 Sports Drive    Ste 100,Sacramento,CA,95834,558,mixed,18652,3,,,,,,,,,
18,2112 Santa Barbara St,Santa Barbara,CA,93105,1160,terraced,18653,3.6,,,,,,,,,
3,2112 Santa Barbara St,Santa Barbara,CA,93105,910,terraced,18654,3.5,,,,,,,,,
18,2112 Santa Barbara St,Santa Barbara,CA,93105,910,terraced,18655,3.5,,,,,,,,,
39,2112 Santa Barbara St,Santa Barbara,CA,93105,910,terraced,18656,3.6,,,,,,,,,
26,200 7th Avenue,Santa Cruz,CA,95062,910,terraced,18657,3.7,,,,,,,,,
28,200 7th Avenue,Santa Cruz,CA,95062,1273,terraced,18658,3.7,,,,,,,,,
1,200 7th Avenue,Santa Cruz,CA,95062,508,corridor,18659,3.8,,,,,,,,,
1,1110 N Tustin St,Orange,CA,92867,1437,terraced,18660,3.6,,,,,,,,,
21,12345 El Monte Rd,Los Altos Hills,CA,94022,1743,terraced,18661,3.6,,,,,,,,,
2,12345 El Monte Rd,Los Altos Hills,CA,94022,914,terraced,18662,3.9,,,,,,,,,
33,12345 El Monte Rd,Los Altos Hills,CA,94022,2056,terraced,18663,0,,,,,,,,,
20,12345 El Monte Rd,Los Altos Hills,CA,94022,914,terraced,18664,0,,,,,,,,,
5,4050 Mission Avenue,Oceanside,CA,92057,914,mixed,18665,0,,,,,,,,,
17,4050 Mission Avenue,Oceanside,CA,92057,914,terraced,18666,0,,,,,,,,,
2,831 F St,Eureka,CA,95501,640,corridor,18667,0,,,,,,,,,
20,1101 E. University Ave,Fresno,CA,93741,829,terraced,18668,0,,,,,,,,,
6,1101 E. University Ave,Fresno,CA,93741,914,mixed,18669,0,,,,,,,,,
33,1101 E. University Ave,Fresno,CA,93741,1448,mixed,18670,0,,,,,,,,,
2,1717 S. Chestnut Ave.,Fresno,CA,93702,572,mixed,18671,0,,,,,,,,,
39,1717 S. Chestnut Ave.,Fresno,CA,93702,2337,mixed,18672,0,,,,,,,,,
10,1717 S. Chestnut Ave.,Fresno,CA,93702,829,terraced,18673,0,,,,,,,,,
28,1717 S. Chestnut Ave.,Fresno,CA,93702,1103,terraced,18674,0,,,,,,,,,
30,1717 S. Chestnut Ave.,Fresno,CA,93702,743,mixed,18675,0,,,,,,,,,
12,1717 S. Chestnut Ave.,Fresno,CA,93702,644,mixed,18676,0,,,,,,,,,
34,1717 S. Chestnut Ave.,Fresno,CA,93702,2337,mixed,18677,0,,,,,,,,,
1,1717 S. Chestnut Ave.,Fresno,CA,93702,914,terraced,18678,3,,,,,,,,,
11,1717 S. Chestnut Ave.,Fresno,CA,93702,914,mixed,18679,3.4,,,,,,,,,
36,1717 S. Chestnut Ave.,Fresno,CA,93702,829,terraced,18680,3.2,,,,,,,,,
21,135 N Oakland Ave,Pasadena,CA,91182,644,mixed,18681,3.4,,,,,,,,,
6,135 N Oakland Ave,Pasadena,CA,91182,914,mixed,18682,3.6,,,,,,,,,
10,135 N Oakland Ave,Pasadena,CA,91182,576,corridor,18683,3.9,,,,,,,,,
34,135 N Oakland Ave,Pasadena,CA,91182,914,terraced,18684,4.4,,,,,,,,,
5,135 N Oakland Ave,Pasadena,CA,91182,1387,terraced,18685,4,,,,,,,,,
31,135 N Oakland Ave,Pasadena,CA,91182,1519,terraced,18686,4.1,,,,,,,,,
17,135 N Oakland Ave,Pasadena,CA,91182,868,terraced,18687,3.1,,,,,,,,,
10,135 N Oakland Ave,Pasadena,CA,91182,1192,terraced,18688,3.1,,,,,,,,,
23,135 N Oakland Ave,Pasadena,CA,91182,1643,terraced,18689,3,,,,,,,,,
22,135 N Oakland Ave,Pasadena,CA,91182,868,terraced,18690,0,,,,,,,,,
9,135 N Oakland Ave,Pasadena,CA,91182,1192,terraced,18691,2.8,,,,,,,,,
39,135 N Oakland Ave,Pasadena,CA,91182,1377,terraced,18692,2.8,,,,,,,,,
34,135 N Oakland Ave,Pasadena,CA,91182,1387,terraced,18693,2.8,,,,,,,,,
36,135 N Oakland Ave,Pasadena,CA,91182,1643,terraced,18694,3.4,,,,,,,,,
15,135 N Oakland Ave,Pasadena,CA,91182,1643,terraced,18695,3.2,,,,,,,,,
25,135 N Oakland Ave,Pasadena,CA,91182,914,mixed,18696,3,,,,,,,,,
25,135 N Oakland Ave,Pasadena,CA,91182,644,mixed,18697,2.7,,,,,,,,,
13,135 N Oakland Ave,Pasadena,CA,91182,910,terraced,18698,3.4,,,,,,,,,
13,321 E Chapman Avenue,Fullerton,CA,92832-2095,1160,terraced,18699,2.7,,,,,,,,,
38,1604 Ford Ave,Modesto,CA,95350,910,terraced,18700,3,,,,,,,,,
33,1325 N Wishon Ave,Fresno,CA,93728,910,terraced,18701,3.4,,,,,,,,,
7,"3908 W Caldwell, Suite A",Vislia,CA,93277,1149,terraced,18702,3.2,,,,,,,,,
18,5055 Santa Teresa Blvd,Gilroy,CA,95020,1149,terraced,18703,3,,,,,,,,,
6,5345 Armada Dr,Carlsbad,CA,92008,818,terraced,18704,3,,,,,,,,,
6,5345 Armada Dr,Carlsbad,CA,92008,914,terraced,18705,3.2,,,,,,,,,
18,1500 N Verdugo Rd,Glendale,CA,91208-2894,914,mixed,18706,3.1,,,,,,,,,
26,3210 East Guasti Road,Ontario,CA,91761,1448,terraced,18707,3.5,,,,,,,,,
9,3210 East Guasti Road,Ontario,CA,91761,743,mixed,18708,3.7,,,,,,,,,
38,3210 East Guasti Road,Ontario,CA,91761,914,mixed,18709,3.5,,,,,,,,,
10,3210 East Guasti Road,Ontario,CA,91761,1761,mixed,18710,0,,,,,,,,,
14,3210 East Guasti Road,Ontario,CA,91761,914,mixed,18711,0,,,,,,,,,
9,3210 East Guasti Road,Ontario,CA,91761,1394,terraced,18712,0,,,,,,,,,
5,3210 East Guasti Road,Ontario,CA,91761,914,mixed,18713,0,,,,,,,,,
22,3210 East Guasti Road,Ontario,CA,91761,914,terraced,18714,0,,,,,,,,,
34,3210 East Guasti Road,Ontario,CA,91761,914,mixed,18715,0,,,,,,,,,
