ApartmentId,RoomType,ShareBath,FloorType,
11381,Guest Bedroom,0,Carpet,
1423,Other,1,HardWood,
10449,Other,0,Laminate,
2984,Master Bedroom,0,Carpet,
6521,Other,0,HardWood,
4971,Other,0,Other,
4225,Master Bedroom,1,Laminate,
10372,Other,1,HardWood,
7703,Guest Bedroom,1,HardWood,
493,Other,0,Carpet,
2794,Master Bedroom,0,HardWood,
7549,Other,0,Laminate,
6895,Guest Bedroom,0,Laminate,
5431,Master Bedroom,0,Carpet,
1369,Master Bedroom,0,Laminate,
2529,Guest Bedroom,1,Laminate,
1363,Other,0,Other,
8869,Master Bedroom,0,Laminate,
5649,Other,1,Carpet,
4575,Guest Bedroom,0,Laminate,
7249,Other,1,Carpet,
404,Guest Bedroom,1,HardWood,
9832,Other,1,HardWood,
4405,Guest Bedroom,0,HardWood,
1070,Master Bedroom,0,Laminate,
5749,Master Bedroom,1,Carpet,
1529,Other,1,HardWood,
2664,Master Bedroom,1,HardWood,
9831,Other,0,Laminate,
8125,Other,1,HardWood,
9751,Guest Bedroom,1,Carpet,
573,Other,0,Carpet,
3848,Master Bedroom,1,HardWood,
6747,Master Bedroom,0,Other,
4695,Master Bedroom,0,Laminate,
63,Master Bedroom,0,Carpet,
10787,Master Bedroom,0,Other,
8055,Master Bedroom,0,Laminate,
4015,Other,0,Other,
7552,Other,1,Carpet,
8737,Other,1,Carpet,
9950,Other,1,Carpet,
10287,Other,1,Carpet,
7281,Other,1,Laminate,
8875,Other,0,Carpet,
1755,Master Bedroom,1,Laminate,
9981,Master Bedroom,0,Other,
6379,Other,0,Carpet,
10159,Guest Bedroom,1,Carpet,
1030,Other,0,Carpet,
9824,Master Bedroom,1,HardWood,
1756,Other,1,Other,
4057,Master Bedroom,1,HardWood,
9729,Other,0,HardWood,
5955,Other,0,HardWood,
9099,Master Bedroom,0,Other,
2143,Master Bedroom,0,Laminate,
9130,Other,0,Laminate,
10765,Guest Bedroom,0,Laminate,
3360,Guest Bedroom,0,HardWood,
5138,Master Bedroom,0,HardWood,
8824,Other,0,HardWood,
5965,Guest Bedroom,1,Other,
9268,Guest Bedroom,0,Laminate,
3286,Master Bedroom,0,Laminate,
4463,Other,0,Laminate,
11370,Other,0,Other,
2510,Guest Bedroom,1,Other,
9851,Guest Bedroom,1,Carpet,
5916,Other,0,Other,
11444,Guest Bedroom,1,HardWood,
2867,Master Bedroom,0,Other,
8872,Guest Bedroom,0,Laminate,
4749,Master Bedroom,0,HardWood,
7311,Master Bedroom,1,Other,
3271,Master Bedroom,0,Other,
9253,Guest Bedroom,0,Laminate,
926,Master Bedroom,0,Other,
852,Other,0,HardWood,
3580,Master Bedroom,1,Carpet,
5205,Master Bedroom,1,Other,
2452,Master Bedroom,1,HardWood,
1897,Guest Bedroom,1,Other,
2027,Guest Bedroom,0,Carpet,
63,Guest Bedroom,1,Carpet,
6373,Master Bedroom,1,Laminate,
2798,Guest Bedroom,1,Carpet,
696,Master Bedroom,0,Laminate,
7057,Guest Bedroom,1,Laminate,
6509,Master Bedroom,1,Other,
5063,Master Bedroom,1,Other,
9983,Guest Bedroom,0,Laminate,
2880,Master Bedroom,0,Other,
3110,Master Bedroom,0,Laminate,
4339,Master Bedroom,0,HardWood,
8650,Master Bedroom,0,HardWood,
9924,Master Bedroom,0,Laminate,
6728,Master Bedroom,1,HardWood,
8117,Guest Bedroom,1,HardWood,
5193,Other,1,Carpet,
2895,Other,0,HardWood,
2040,Guest Bedroom,0,Carpet,
9774,Other,1,Laminate,
5193,Master Bedroom,1,HardWood,
2362,Master Bedroom,0,Carpet,
11135,Master Bedroom,0,Laminate,
10006,Guest Bedroom,1,Other,
4564,Guest Bedroom,1,Carpet,
4342,Guest Bedroom,0,Carpet,
4072,Other,0,HardWood,
5937,Guest Bedroom,1,Carpet,
4056,Master Bedroom,1,Other,
556,Guest Bedroom,1,Carpet,
5709,Guest Bedroom,1,Carpet,
5736,Guest Bedroom,1,Carpet,
5431,Other,1,Carpet,
4568,Other,1,Laminate,
1776,Master Bedroom,0,Other,
8462,Other,0,Carpet,
5317,Other,1,Laminate,
738,Guest Bedroom,1,HardWood,
4176,Other,0,HardWood,
8278,Guest Bedroom,0,HardWood,
10589,Other,1,Laminate,
825,Guest Bedroom,0,Carpet,
3533,Other,1,Carpet,
10783,Other,1,Other,
1527,Guest Bedroom,0,Laminate,
10151,Guest Bedroom,0,HardWood,
4593,Guest Bedroom,1,Laminate,
3237,Other,1,Carpet,
8830,Other,0,Other,
3498,Master Bedroom,1,Laminate,
7359,Other,0,Carpet,
7626,Master Bedroom,0,HardWood,
6095,Guest Bedroom,1,HardWood,
4602,Master Bedroom,0,Laminate,
4359,Guest Bedroom,1,Laminate,
1420,Other,0,Laminate,
7720,Guest Bedroom,0,HardWood,
4727,Master Bedroom,1,Carpet,
1777,Other,0,Carpet,
1970,Guest Bedroom,1,HardWood,
2037,Master Bedroom,0,Other,
1497,Other,0,Carpet,
11473,Other,0,Other,
5564,Master Bedroom,1,HardWood,
6213,Other,0,Carpet,
6678,Guest Bedroom,0,Other,
3396,Other,1,Other,
5515,Guest Bedroom,1,Other,
4858,Other,1,HardWood,
7921,Master Bedroom,0,Carpet,
6798,Master Bedroom,0,HardWood,
9993,Master Bedroom,0,Carpet,
7011,Other,1,Other,
5011,Master Bedroom,1,Laminate,
719,Other,1,HardWood,
4350,Master Bedroom,1,Laminate,
7229,Other,0,Other,
5019,Guest Bedroom,1,HardWood,
9169,Master Bedroom,0,HardWood,
1992,Other,1,Other,
5700,Master Bedroom,0,Other,
7574,Other,0,Laminate,
8681,Guest Bedroom,1,Other,
9017,Guest Bedroom,0,Carpet,
2798,Other,0,Carpet,
1083,Other,0,Other,
11282,Other,0,HardWood,
2172,Other,0,Other,
7969,Other,0,Carpet,
7956,Other,0,Carpet,
1599,Guest Bedroom,1,Carpet,
90,Guest Bedroom,0,Other,
3446,Other,1,HardWood,
6994,Other,0,Carpet,
53,Other,0,HardWood,
9277,Master Bedroom,0,HardWood,
7223,Guest Bedroom,0,Carpet,
8279,Other,0,HardWood,
1818,Other,1,Laminate,
5706,Master Bedroom,1,Other,
3662,Guest Bedroom,0,Laminate,
1083,Master Bedroom,0,Other,
10084,Guest Bedroom,0,HardWood,
1469,Guest Bedroom,0,Other,
2083,Guest Bedroom,0,Carpet,
3154,Guest Bedroom,0,Laminate,
5769,Other,1,Laminate,
3834,Master Bedroom,1,Carpet,
8815,Guest Bedroom,0,HardWood,
5104,Other,0,Carpet,
6262,Other,0,HardWood,
2132,Other,1,Other,
8497,Master Bedroom,0,Laminate,
6912,Guest Bedroom,0,Other,
10155,Other,0,HardWood,
9231,Guest Bedroom,0,Carpet,
2964,Guest Bedroom,0,HardWood,
5699,Master Bedroom,1,HardWood,
4095,Guest Bedroom,0,Laminate,
8249,Master Bedroom,0,Carpet,
9135,Other,1,Other,
5149,Master Bedroom,0,Carpet,
8996,Master Bedroom,1,Carpet,
2219,Master Bedroom,1,Other,
5600,Master Bedroom,0,Other,
7498,Guest Bedroom,1,Other,
9227,Master Bedroom,0,Other,
7409,Other,0,Laminate,
8460,Master Bedroom,0,HardWood,
8908,Guest Bedroom,1,Carpet,
7238,Master Bedroom,0,Other,
4829,Guest Bedroom,1,Carpet,
3422,Guest Bedroom,0,Laminate,
8522,Other,1,HardWood,
4153,Guest Bedroom,1,HardWood,
3026,Guest Bedroom,0,HardWood,
10645,Other,1,Carpet,
974,Other,0,Other,
9935,Guest Bedroom,1,HardWood,
908,Guest Bedroom,1,Carpet,
3993,Guest Bedroom,0,Laminate,
8286,Master Bedroom,1,Carpet,
9152,Guest Bedroom,0,Laminate,
516,Other,0,Other,
3737,Other,0,Laminate,
4031,Guest Bedroom,1,Carpet,
6646,Guest Bedroom,1,Other,
7511,Other,1,HardWood,
3228,Master Bedroom,1,HardWood,
474,Master Bedroom,1,Other,
2116,Other,0,Laminate,
9204,Other,1,Other,
1352,Master Bedroom,0,Carpet,
4308,Other,1,Laminate,
3530,Other,1,Carpet,
6136,Guest Bedroom,1,HardWood,
6437,Master Bedroom,1,HardWood,
9280,Guest Bedroom,0,Laminate,
3067,Guest Bedroom,1,Laminate,
5713,Other,0,Other,
8212,Guest Bedroom,1,Carpet,
8128,Master Bedroom,1,Laminate,
6360,Other,1,Other,
5034,Guest Bedroom,1,HardWood,
911,Master Bedroom,0,HardWood,
9245,Other,0,Laminate,
4832,Guest Bedroom,1,Laminate,
6891,Master Bedroom,1,Laminate,
394,Other,1,Laminate,
8950,Other,1,Other,
1765,Guest Bedroom,0,Carpet,
10226,Guest Bedroom,0,Carpet,
8598,Master Bedroom,1,HardWood,
819,Guest Bedroom,0,Other,
8090,Guest Bedroom,1,Other,
10110,Other,1,Laminate,
8618,Master Bedroom,0,Other,
3494,Other,1,Carpet,
7010,Guest Bedroom,0,Other,
8434,Other,0,Carpet,
8920,Other,1,Carpet,
2591,Other,1,Laminate,
3682,Guest Bedroom,0,HardWood,
4126,Master Bedroom,1,HardWood,
4233,Master Bedroom,0,Other,
9000,Other,1,HardWood,
1857,Guest Bedroom,0,HardWood,
1555,Other,0,Other,
6238,Master Bedroom,0,Other,
5112,Guest Bedroom,1,Carpet,
2017,Other,1,Laminate,
8771,Guest Bedroom,0,Laminate,
2384,Other,1,Other,
2141,Other,0,Carpet,
5193,Master Bedroom,0,Carpet,
6717,Guest Bedroom,0,Laminate,
11462,Other,1,Carpet,
4853,Master Bedroom,0,Laminate,
4009,Other,0,Carpet,
7694,Guest Bedroom,0,Carpet,
7838,Master Bedroom,0,Laminate,
3988,Master Bedroom,0,HardWood,
3196,Other,0,Laminate,
10747,Other,0,Carpet,
11545,Other,1,Carpet,
9847,Master Bedroom,0,Carpet,
3633,Master Bedroom,1,HardWood,
7992,Other,1,HardWood,
50,Other,0,Carpet,
6070,Master Bedroom,1,HardWood,
7859,Other,1,Other,
8768,Master Bedroom,0,HardWood,
1961,Master Bedroom,0,HardWood,
10105,Master Bedroom,1,Carpet,
4957,Master Bedroom,0,Laminate,
10922,Master Bedroom,0,Other,
8417,Guest Bedroom,0,HardWood,
7363,Other,1,HardWood,
294,Guest Bedroom,0,Carpet,
10629,Guest Bedroom,1,Laminate,
7804,Master Bedroom,0,Carpet,
3453,Master Bedroom,1,Carpet,
1241,Other,0,Laminate,
4448,Other,1,Laminate,
5270,Guest Bedroom,0,Carpet,
4289,Master Bedroom,1,Other,
8105,Master Bedroom,1,Laminate,
1795,Other,0,HardWood,
202,Other,0,Carpet,
7052,Other,0,HardWood,
4849,Other,0,Other,
3540,Guest Bedroom,0,Other,
506,Guest Bedroom,1,Carpet,
7137,Master Bedroom,1,Other,
9970,Master Bedroom,0,Carpet,
5844,Guest Bedroom,1,HardWood,
9618,Other,1,Carpet,
7465,Other,1,HardWood,
3376,Master Bedroom,0,Laminate,
2416,Master Bedroom,1,Laminate,
6812,Other,1,HardWood,
6162,Master Bedroom,1,Other,
11123,Guest Bedroom,1,Carpet,
10440,Master Bedroom,0,Laminate,
5975,Other,0,Laminate,
6454,Guest Bedroom,1,Laminate,
9262,Guest Bedroom,1,HardWood,
3039,Other,0,Carpet,
2958,Master Bedroom,0,Carpet,
7497,Guest Bedroom,0,Other,
1717,Other,0,Carpet,
7403,Guest Bedroom,0,Laminate,
9764,Other,0,Laminate,
4883,Other,0,Carpet,
5912,Guest Bedroom,0,Laminate,
5672,Other,0,Other,
903,Master Bedroom,0,HardWood,
7420,Guest Bedroom,1,Laminate,
8180,Guest Bedroom,1,Carpet,
8998,Master Bedroom,0,Laminate,
8311,Other,0,Laminate,
3932,Guest Bedroom,0,Laminate,
8050,Other,1,Carpet,
1911,Guest Bedroom,1,Other,
8935,Guest Bedroom,0,HardWood,
6227,Other,1,HardWood,
9769,Guest Bedroom,1,HardWood,
5973,Guest Bedroom,0,Carpet,
9864,Master Bedroom,0,HardWood,
5072,Guest Bedroom,0,Other,
3868,Other,1,Carpet,
4108,Master Bedroom,1,Carpet,
9650,Master Bedroom,0,Other,
8195,Guest Bedroom,1,Carpet,
4588,Master Bedroom,0,Laminate,
1328,Other,1,Laminate,
2450,Master Bedroom,1,Laminate,
2899,Master Bedroom,0,Other,
1252,Master Bedroom,0,Laminate,
8488,Master Bedroom,0,HardWood,
5240,Other,0,HardWood,
7382,Master Bedroom,0,Carpet,
4574,Guest Bedroom,0,Other,
5305,Master Bedroom,1,Laminate,
6541,Guest Bedroom,0,Other,
1434,Master Bedroom,0,Carpet,
8190,Other,0,HardWood,
6252,Master Bedroom,0,HardWood,
6590,Guest Bedroom,1,Other,
3649,Master Bedroom,0,Other,
7295,Guest Bedroom,1,Laminate,
7963,Guest Bedroom,0,Carpet,
4656,Other,0,Carpet,
10858,Master Bedroom,1,Carpet,
7429,Guest Bedroom,0,Laminate,
708,Master Bedroom,1,Carpet,
7372,Guest Bedroom,1,Laminate,
10384,Other,0,Carpet,
3322,Guest Bedroom,1,Other,
3502,Other,1,Other,
4036,Master Bedroom,1,Carpet,
10842,Other,0,Other,
1697,Other,1,Laminate,
9,Guest Bedroom,0,Carpet,
10876,Guest Bedroom,1,HardWood,
616,Other,0,Laminate,
10909,Other,0,Laminate,
240,Other,0,Other,
6525,Other,1,Laminate,
5473,Master Bedroom,1,Other,
6901,Other,1,HardWood,
3852,Other,0,Carpet,
11387,Guest Bedroom,0,Laminate,
6000,Guest Bedroom,0,Laminate,
6800,Guest Bedroom,1,HardWood,
7475,Guest Bedroom,0,Other,
5502,Guest Bedroom,0,Other,
11446,Guest Bedroom,0,Laminate,
787,Other,0,Carpet,
1940,Guest Bedroom,0,Laminate,
351,Master Bedroom,0,Laminate,
3213,Master Bedroom,1,Laminate,
6407,Guest Bedroom,1,Other,
3341,Master Bedroom,0,HardWood,
8870,Other,0,Carpet,
7569,Other,1,Other,
11169,Guest Bedroom,1,Other,
6101,Master Bedroom,1,Other,
6390,Other,0,Carpet,
6701,Master Bedroom,1,Laminate,
925,Other,1,HardWood,
4651,Master Bedroom,1,HardWood,
9309,Other,1,HardWood,
289,Guest Bedroom,0,Laminate,
2237,Other,1,Laminate,
6611,Guest Bedroom,1,Carpet,
1742,Master Bedroom,0,HardWood,
10656,Guest Bedroom,1,Laminate,
6409,Master Bedroom,0,Other,
2111,Guest Bedroom,0,HardWood,
5396,Master Bedroom,1,Laminate,
9210,Guest Bedroom,1,Laminate,
5370,Master Bedroom,0,Laminate,
2570,Master Bedroom,1,Other,
7662,Master Bedroom,0,HardWood,
431,Guest Bedroom,1,Other,
6843,Other,1,Laminate,
6967,Guest Bedroom,0,Carpet,
9671,Guest Bedroom,1,Other,
13,Other,0,Carpet,
9562,Guest Bedroom,1,HardWood,
2877,Master Bedroom,1,Laminate,
5892,Master Bedroom,0,Other,
2938,Other,0,Carpet,
6071,Guest Bedroom,1,Other,
2288,Other,0,Carpet,
7412,Master Bedroom,1,Other,
10733,Guest Bedroom,0,Carpet,
10262,Master Bedroom,1,Other,
1464,Guest Bedroom,0,Laminate,
5645,Other,1,Laminate,
1594,Other,0,Laminate,
8834,Master Bedroom,0,Laminate,
7318,Other,1,Laminate,
2160,Other,0,Laminate,
9958,Guest Bedroom,1,Other,
10377,Guest Bedroom,0,Laminate,
10960,Master Bedroom,1,Laminate,
3102,Other,0,Carpet,
8621,Master Bedroom,0,Laminate,
8839,Master Bedroom,1,Laminate,
2615,Guest Bedroom,1,Laminate,
6420,Master Bedroom,1,Laminate,
322,Guest Bedroom,0,Other,
7396,Other,1,Carpet,
5801,Master Bedroom,0,Laminate,
11065,Other,0,Other,
1944,Master Bedroom,0,HardWood,
2273,Master Bedroom,0,Carpet,
7215,Other,1,Laminate,
10621,Master Bedroom,0,Carpet,
3337,Master Bedroom,1,HardWood,
1010,Other,0,Other,
9894,Master Bedroom,1,Carpet,
5874,Guest Bedroom,1,Carpet,
992,Other,0,Other,
3961,Guest Bedroom,0,HardWood,
8738,Master Bedroom,1,Laminate,
7699,Master Bedroom,1,Carpet,
2275,Other,1,Laminate,
26,Other,0,Laminate,
2124,Master Bedroom,0,Laminate,
11512,Guest Bedroom,1,Other,
1464,Master Bedroom,1,Other,
3257,Master Bedroom,0,HardWood,
3755,Guest Bedroom,0,Carpet,
137,Master Bedroom,1,Other,
328,Other,0,Other,
8253,Guest Bedroom,1,Carpet,
95,Guest Bedroom,1,HardWood,
11145,Guest Bedroom,1,Carpet,
5288,Master Bedroom,1,Other,
10877,Guest Bedroom,0,HardWood,
3063,Guest Bedroom,0,HardWood,
507,Master Bedroom,1,Carpet,
2694,Other,1,Laminate,
1970,Other,1,HardWood,
10549,Other,1,Other,
1017,Master Bedroom,1,HardWood,
9731,Guest Bedroom,0,Laminate,
10743,Other,0,Other,
6821,Other,0,Laminate,
3857,Guest Bedroom,0,Carpet,
6823,Other,1,HardWood,
7917,Other,0,Other,
768,Guest Bedroom,1,Other,
233,Guest Bedroom,0,Carpet,
4798,Other,1,Other,
7794,Master Bedroom,1,HardWood,
10211,Guest Bedroom,1,Other,
10665,Master Bedroom,1,HardWood,
10194,Other,0,Other,
11243,Guest Bedroom,0,Carpet,
628,Master Bedroom,0,Carpet,
2227,Guest Bedroom,0,Other,
3452,Other,0,Carpet,
8101,Guest Bedroom,1,HardWood,
2484,Guest Bedroom,0,Carpet,
2087,Guest Bedroom,0,HardWood,
9924,Other,0,Laminate,
10259,Master Bedroom,1,Carpet,
8142,Guest Bedroom,0,HardWood,
1203,Guest Bedroom,1,Laminate,
11321,Guest Bedroom,1,Carpet,
11330,Master Bedroom,1,Laminate,
1249,Guest Bedroom,0,Other,
3857,Master Bedroom,1,HardWood,
1695,Other,1,Carpet,
11406,Other,0,HardWood,
9457,Master Bedroom,0,Laminate,
2038,Guest Bedroom,0,HardWood,
3342,Master Bedroom,0,Carpet,
2983,Master Bedroom,1,Carpet,
1245,Other,1,Other,
3730,Guest Bedroom,1,Other,
8508,Guest Bedroom,0,HardWood,
10846,Guest Bedroom,0,Carpet,
5158,Guest Bedroom,0,Laminate,
566,Other,0,Other,
2420,Guest Bedroom,0,Laminate,
2634,Other,1,Laminate,
8197,Guest Bedroom,1,Laminate,
225,Other,1,Other,
6804,Guest Bedroom,0,Carpet,
10139,Other,1,Carpet,
11203,Guest Bedroom,0,Other,
6634,Master Bedroom,0,Other,
6480,Other,0,Carpet,
7452,Other,0,HardWood,
797,Other,1,Other,
2570,Master Bedroom,0,Other,
4030,Other,1,Laminate,
6107,Other,1,Laminate,
7060,Other,0,Laminate,
7434,Other,1,Laminate,
10756,Master Bedroom,1,Other,
775,Guest Bedroom,0,Laminate,
6131,Guest Bedroom,1,Carpet,
7063,Other,1,HardWood,
3673,Master Bedroom,1,Other,
6771,Guest Bedroom,1,Carpet,
10425,Other,1,Laminate,
568,Guest Bedroom,0,HardWood,
9670,Guest Bedroom,0,Carpet,
6741,Other,1,HardWood,
4844,Master Bedroom,1,HardWood,
8681,Master Bedroom,1,HardWood,
8872,Other,1,Other,
2802,Other,1,Carpet,
10473,Other,0,Laminate,
2120,Other,0,Other,
8376,Master Bedroom,0,HardWood,
288,Master Bedroom,1,Laminate,
6364,Other,1,HardWood,
10687,Master Bedroom,1,Laminate,
11215,Other,0,HardWood,
8057,Master Bedroom,1,HardWood,
5652,Other,0,Carpet,
3463,Master Bedroom,1,Carpet,
11070,Other,0,Laminate,
4452,Guest Bedroom,0,Carpet,
10580,Other,0,Carpet,
7850,Other,1,HardWood,
1222,Guest Bedroom,0,Other,
6144,Other,1,HardWood,
1077,Guest Bedroom,0,Laminate,
10610,Guest Bedroom,0,Other,
502,Other,0,Other,
9280,Other,1,Laminate,
5565,Other,0,Other,
9855,Guest Bedroom,0,HardWood,
9301,Master Bedroom,1,Laminate,
2960,Guest Bedroom,1,Carpet,
701,Other,1,Other,
3044,Master Bedroom,1,Carpet,
9615,Master Bedroom,0,Other,
38,Master Bedroom,0,Other,
2433,Other,1,HardWood,
2550,Guest Bedroom,1,HardWood,
9697,Master Bedroom,0,Other,
3047,Master Bedroom,0,HardWood,
9710,Other,0,Carpet,
3282,Other,0,HardWood,
4138,Other,1,HardWood,
2260,Other,0,Other,
7632,Other,1,Laminate,
8911,Master Bedroom,0,Other,
1026,Guest Bedroom,0,HardWood,
6454,Other,0,Laminate,
821,Master Bedroom,1,Carpet,
11550,Guest Bedroom,0,Laminate,
2008,Guest Bedroom,1,HardWood,
2900,Guest Bedroom,0,Other,
924,Other,1,Laminate,
6108,Other,0,Other,
5637,Guest Bedroom,1,Carpet,
6973,Guest Bedroom,1,HardWood,
10142,Other,0,HardWood,
4993,Other,1,HardWood,
10738,Other,1,Other,
10533,Guest Bedroom,0,Laminate,
7807,Master Bedroom,0,Other,
7380,Master Bedroom,1,Carpet,
6272,Master Bedroom,0,HardWood,
11387,Guest Bedroom,1,Carpet,
4766,Other,0,Other,
10935,Other,0,Carpet,
6377,Master Bedroom,1,Carpet,
960,Other,1,Other,
7672,Other,0,Carpet,
11262,Other,1,Laminate,
9637,Other,0,Carpet,
3202,Master Bedroom,1,Carpet,
2308,Master Bedroom,1,Laminate,
6933,Guest Bedroom,0,Laminate,
6354,Other,1,HardWood,
1894,Master Bedroom,0,Carpet,
2869,Master Bedroom,1,Carpet,
7571,Guest Bedroom,0,Other,
2668,Other,0,Other,
3627,Other,0,Laminate,
10082,Guest Bedroom,1,HardWood,
3038,Master Bedroom,0,Other,
5045,Master Bedroom,0,Laminate,
6442,Other,1,Carpet,
9468,Other,1,Carpet,
425,Master Bedroom,1,HardWood,
6352,Master Bedroom,1,Carpet,
279,Other,0,Carpet,
1611,Other,0,Laminate,
10333,Master Bedroom,1,HardWood,
5576,Master Bedroom,0,Carpet,
1297,Other,1,Carpet,
9279,Master Bedroom,1,Carpet,
10662,Master Bedroom,0,HardWood,
2838,Guest Bedroom,0,HardWood,
1507,Master Bedroom,0,Laminate,
10906,Guest Bedroom,0,Other,
5189,Other,0,Laminate,
11064,Other,0,HardWood,
4909,Master Bedroom,1,Carpet,
9236,Guest Bedroom,0,Other,
10448,Guest Bedroom,0,Other,
10654,Guest Bedroom,1,Other,
1974,Master Bedroom,0,Laminate,
10614,Master Bedroom,1,Laminate,
2619,Other,0,Laminate,
10532,Guest Bedroom,1,Other,
1745,Master Bedroom,1,Carpet,
1339,Master Bedroom,1,Other,
8995,Master Bedroom,1,HardWood,
7719,Other,0,Other,
11230,Guest Bedroom,0,Laminate,
5738,Master Bedroom,1,Carpet,
5075,Master Bedroom,0,Laminate,
3113,Master Bedroom,1,Other,
9629,Other,0,HardWood,
10674,Master Bedroom,1,Other,
9395,Other,1,Laminate,
7519,Guest Bedroom,1,HardWood,
10654,Other,1,Other,
5675,Other,1,Laminate,
6590,Master Bedroom,0,Laminate,
294,Other,1,HardWood,
8230,Guest Bedroom,1,Other,
2306,Master Bedroom,0,HardWood,
3662,Other,0,HardWood,
10365,Other,1,Laminate,
3741,Other,1,HardWood,
10435,Guest Bedroom,1,HardWood,
6901,Guest Bedroom,0,Laminate,
4814,Master Bedroom,0,Laminate,
6956,Guest Bedroom,0,HardWood,
11052,Other,0,Other,
10251,Master Bedroom,0,Laminate,
10526,Master Bedroom,1,Carpet,
2596,Guest Bedroom,0,HardWood,
10096,Other,0,Laminate,
3667,Master Bedroom,1,Carpet,
7977,Guest Bedroom,1,Carpet,
7729,Guest Bedroom,1,Carpet,
11052,Other,0,Laminate,
5020,Guest Bedroom,1,Laminate,
9108,Other,0,Carpet,
8892,Other,0,Carpet,
6062,Other,0,Laminate,
2255,Other,0,Other,
10919,Master Bedroom,1,HardWood,
2275,Guest Bedroom,1,Carpet,
633,Master Bedroom,0,Carpet,
1699,Master Bedroom,1,Laminate,
8086,Guest Bedroom,0,HardWood,
8543,Guest Bedroom,0,Laminate,
10663,Other,1,Other,
4369,Other,1,Other,
4637,Other,0,Other,
1480,Master Bedroom,1,Carpet,
11418,Other,0,HardWood,
911,Guest Bedroom,1,Other,
2154,Guest Bedroom,1,Other,
6865,Other,1,HardWood,
4254,Guest Bedroom,1,Carpet,
907,Guest Bedroom,0,Other,
5783,Other,1,Laminate,
747,Guest Bedroom,0,Other,
4158,Guest Bedroom,0,Laminate,
1094,Other,0,HardWood,
730,Master Bedroom,0,Laminate,
9073,Other,0,Laminate,
4257,Other,1,Carpet,
2699,Guest Bedroom,1,HardWood,
895,Master Bedroom,1,Other,
7162,Guest Bedroom,1,HardWood,
280,Master Bedroom,0,Other,
11138,Guest Bedroom,0,Carpet,
10330,Other,0,Laminate,
9118,Master Bedroom,1,Other,
5195,Other,1,Carpet,
1690,Other,0,HardWood,
5420,Guest Bedroom,1,Other,
1320,Master Bedroom,1,Carpet,
9913,Master Bedroom,0,Carpet,
4450,Master Bedroom,1,Other,
4348,Master Bedroom,1,Carpet,
4147,Other,0,Laminate,
9192,Other,0,Other,
2462,Other,1,Carpet,
7315,Guest Bedroom,1,Other,
6931,Master Bedroom,0,Carpet,
10388,Guest Bedroom,1,HardWood,
4591,Master Bedroom,0,Carpet,
11298,Other,1,Laminate,
10196,Master Bedroom,1,HardWood,
6380,Master Bedroom,0,Laminate,
9002,Other,1,HardWood,
8823,Master Bedroom,0,Other,
5582,Guest Bedroom,1,Other,
637,Master Bedroom,0,Other,
9664,Guest Bedroom,0,HardWood,
331,Master Bedroom,1,Laminate,
10731,Other,1,Laminate,
3559,Other,0,Laminate,
5227,Guest Bedroom,1,Carpet,
1830,Other,1,Other,
570,Guest Bedroom,1,Carpet,
4754,Other,0,Other,
3502,Master Bedroom,0,Laminate,
7511,Other,0,HardWood,
3343,Master Bedroom,1,Other,
2709,Master Bedroom,1,HardWood,
9960,Other,1,HardWood,
6745,Other,1,Other,
8608,Other,1,Other,
10520,Other,1,HardWood,
571,Other,0,Other,
1758,Other,0,Other,
2418,Other,0,HardWood,
11141,Master Bedroom,0,Laminate,
6201,Guest Bedroom,0,Other,
2742,Other,0,Other,
11353,Master Bedroom,0,HardWood,
