UniversityId,TenantId,Major_category,Gender,Peer rating,LandLord rating
408,4119,Biology & Life Science,male,3,3
409,4120,Biology & Life Science,male,2.9,2.9
410,4121,Biology & Life Science,male,3.3,3.3
411,4122,Biology & Life Science,male,3.2,3.2
412,4123,Computers & Mathematics,male,3.2,3.2
413,4124,Computers & Mathematics,female,3.2,3.2
414,4125,Computers & Mathematics,female,3.1,3.1
415,4126,Industrial Arts & Consumer Services,female,2.9,2.9
416,4127,Interdisciplinary,female,3.1,3.1
417,4128,Humanities & Liberal Arts,brand,2.9,2.9
418,4129,Health,brand,2.9,2.9
419,4130,Computers & Mathematics,brand,3.4,3.4
420,4131,Biology & Life Science,male,3.3,3.3
421,4132,Social Science,brand,3,3
422,4133,Industrial Arts & Consumer Services,brand,2.9,2.9
423,4134,Humanities & Liberal Arts,male,3,3
424,4135,Humanities & Liberal Arts,male,2.9,2.9
425,4136,Physical Sciences,male,2.5,2.5
426,4137,Physical Sciences,brand,3.6,3.6
427,4138,Physical Sciences,female,3.5,3.5
428,4139,Physical Sciences,male,3.7,3.7
429,4140,Physical Sciences,male,3.6,3.6
430,4141,Physical Sciences,brand,3.7,3.7
431,4142,Physical Sciences,brand,0,0
432,4143,Physical Sciences,male,0,0
433,4144,Engineering,female,0,0
434,4145,Physical Sciences,unknown,0,0
435,4146,Physical Sciences,male,0,0
436,4147,Psychology & Social Work,male,0,0
437,4148,Psychology & Social Work,brand,0,0
438,4149,Psychology & Social Work,female,0,0
439,4150,Psychology & Social Work,unknown,0,0
440,4151,Psychology & Social Work,female,0,0
441,4152,Psychology & Social Work,brand,0,0
442,4153,Psychology & Social Work,brand,2.2,2.2
443,4154,Law & Public Policy,male,4.2,4.2
444,4155,Law & Public Policy,female,3.1,3.1
445,4156,Law & Public Policy,female,3.4,3.4
446,4157,Psychology & Social Work,female,3,3
447,4158,Psychology & Social Work,female,3.1,3.1
448,4159,Social Science,male,3.4,3.4
449,4160,Social Science,male,3.2,3.2
450,4161,Humanities & Liberal Arts,female,3,3
451,4162,Social Science,male,3,3
452,4163,Social Science,brand,3.8,3.8
453,4164,Social Science,female,3.9,3.9
454,4165,Social Science,brand,3.5,3.5
455,4166,Social Science,male,3.6,3.6
456,4167,Social Science,brand,3.8,3.8
457,4168,Industrial Arts & Consumer Services,female,3.8,3.8
458,4169,Industrial Arts & Consumer Services,female,0,0
459,4170,Industrial Arts & Consumer Services,female,0,0
460,4171,Arts,male,0,0
461,4172,Arts,female,0,0
462,4173,Arts,male,0,0
463,4174,Arts,brand,0,0
464,4175,Arts,female,0,0
465,4176,Arts,brand,0,0
466,4177,Humanities & Liberal Arts,female,4.2,4.2
467,4178,Arts,male,4,4
468,4179,Arts,female,4,4
469,4180,Health,unknown,4.3,4.3
470,4181,Health,brand,3.3,3.3
471,4182,Health,female,3.3,3.3
472,4183,Health,male,3.4,3.4
473,4184,Health,female,3.2,3.2
474,4185,Health,female,3.4,3.4
475,4186,Health,female,2.7,2.7
476,4187,Health,male,3.3,3.3
477,4188,Health,unknown,3.4,3.4
478,4189,Health,male,3,3
479,4190,Health,female,3.2,3.2
480,4191,Business,brand,2.5,2.5
481,4192,Business,brand,3.4,3.4
482,4193,Business,male,2.7,2.7
483,4194,Business,brand,2.6,2.6
484,4195,Business,female,2.5,2.5
485,4196,Business,female,3.2,3.2
486,4197,Business,brand,3.4,3.4
487,4198,Business,male,2.5,2.5
488,4199,Business,brand,3.4,3.4
489,4200,Business,male,3.1,3.1
490,4201,Business,female,3.4,3.4
491,4202,Business,female,3,3
492,4203,Business,male,3.3,3.3
493,4204,Humanities & Liberal Arts,female,3.4,3.4
494,4205,Humanities & Liberal Arts,female,3.4,3.4
495,4206,Education,brand,2.7,2.7
496,4207,Biology & Life Science,male,4.5,4.5
497,4208,Biology & Life Science,female,3.5,3.5
498,4209,Biology & Life Science,unknown,3.8,3.8
499,4210,Biology & Life Science,female,3.8,3.8
500,4211,Biology & Life Science,brand,3.6,3.6
501,4212,Biology & Life Science,male,3.6,3.6
502,4213,Biology & Life Science,female,3.5,3.5
503,4214,Biology & Life Science,female,3.5,3.5
504,4215,Biology & Life Science,female,3.6,3.6
505,4216,Biology & Life Science,male,3.5,3.5
506,4217,Biology & Life Science,male,3.6,3.6
507,4218,Biology & Life Science,male,3.6,3.6
508,4219,Computers & Mathematics,female,3.5,3.5
509,4220,Computers & Mathematics,male,3.6,3.6
510,4221,Computers & Mathematics,female,3.5,3.5
511,4222,Industrial Arts & Consumer Services,female,3.7,3.7
512,4223,Interdisciplinary,,3.5,3.5
513,4224,Humanities & Liberal Arts,male,3.7,3.7
514,4225,Health,male,1.9,1.9
515,4226,Computers & Mathematics,male,4.3,4.3
516,4227,Biology & Life Science,brand,2.8,2.8
517,4228,Social Science,unknown,2.8,2.8
518,4229,Industrial Arts & Consumer Services,female,3.1,3.1
519,4230,Humanities & Liberal Arts,male,2.9,2.9
520,4231,Humanities & Liberal Arts,male,3.2,3.2
521,4232,Physical Sciences,male,3,3
522,4233,Physical Sciences,female,2.8,2.8
523,4234,Physical Sciences,female,2.7,2.7
524,4235,Physical Sciences,female,3.1,3.1
525,4236,Physical Sciences,brand,3.1,3.1
526,4237,Physical Sciences,brand,2.8,2.8
527,4238,Physical Sciences,female,3.2,3.2
528,4239,Physical Sciences,brand,3.1,3.1
529,4240,Engineering,brand,3.4,3.4
530,4241,Physical Sciences,male,2.6,2.6
531,4242,Physical Sciences,female,2.9,2.9
532,4243,Psychology & Social Work,brand,2.6,2.6
533,4244,Psychology & Social Work,female,3.3,3.3
534,4245,Psychology & Social Work,brand,2.6,2.6
535,4246,Psychology & Social Work,brand,3.1,3.1
536,4247,Psychology & Social Work,male,3.1,3.1
537,4248,Psychology & Social Work,female,2.8,2.8
538,4249,Psychology & Social Work,female,3.2,3.2
539,4250,Law & Public Policy,female,3,3
540,4251,Law & Public Policy,female,3.3,3.3
541,4252,Law & Public Policy,brand,3.3,3.3
542,4253,Psychology & Social Work,female,2.9,2.9
543,4254,Psychology & Social Work,brand,3.5,3.5
544,4255,Social Science,female,3.9,3.9
545,4256,Social Science,female,3.6,3.6
546,4257,Humanities & Liberal Arts,male,3.5,3.5
547,4258,Social Science,female,3.5,3.5
548,4259,Social Science,male,0,0
549,4260,Social Science,female,0,0
550,4261,Social Science,female,0,0
551,4262,Social Science,female,0,0
552,4263,Social Science,unknown,0,0
553,4264,Industrial Arts & Consumer Services,female,0,0
554,4265,Industrial Arts & Consumer Services,brand,0,0
555,4266,Industrial Arts & Consumer Services,female,0,0
556,4267,Arts,unknown,0,0
557,4268,Arts,brand,0,0
558,4269,Arts,male,0,0
559,4270,Arts,male,0,0
560,4271,Arts,brand,0,0
561,4272,Arts,male,0,0
562,4273,Humanities & Liberal Arts,brand,0,0
563,4274,Arts,unknown,0,0
564,4275,Arts,male,0,0
565,4276,Health,brand,0,0
566,4277,Health,brand,0,0
567,4278,Health,female,0,0
568,4279,Health,male,0,0
569,4280,Health,female,0,0
570,4281,Health,female,2.3,2.3
571,4282,Health,male,4,4
572,4283,Health,brand,4.1,4.1
573,4284,Health,female,3.3,3.3
574,4285,Health,brand,3.3,3.3
575,4286,Health,unknown,3.1,3.1
576,4287,Business,brand,3.4,3.4
577,4288,Business,female,3.2,3.2
578,4289,Business,male,3.2,3.2
579,4290,Business,brand,2.9,2.9
580,4291,Business,brand,3.4,3.4
581,4292,Business,brand,3.2,3.2
582,4293,Business,male,3,3
583,4294,Business,brand,2.7,2.7
584,4295,Business,brand,3.2,3.2
585,4296,Business,brand,3,3
586,4297,Business,brand,3.1,3.1
587,4298,Business,female,3.2,3.2
588,4299,Business,female,4.9,4.9
589,4300,Humanities & Liberal Arts,female,3.8,3.8
590,4301,Humanities & Liberal Arts,brand,3.9,3.9
591,4302,Education,male,3.7,3.7
592,4303,Biology & Life Science,male,3.7,3.7
593,4304,Biology & Life Science,male,3.7,3.7
594,4305,Biology & Life Science,brand,3.8,3.8
595,4306,Biology & Life Science,female,3.9,3.9
596,4307,Biology & Life Science,unknown,3.9,3.9
597,4308,Biology & Life Science,brand,3.8,3.8
598,4309,Biology & Life Science,female,3.9,3.9
599,4310,Biology & Life Science,male,3.5,3.5
600,4311,Biology & Life Science,brand,3.6,3.6
601,4312,Biology & Life Science,brand,3.9,3.9
602,4313,Biology & Life Science,female,0,0
603,4314,Biology & Life Science,brand,0,0
604,4315,Computers & Mathematics,male,0,0
605,4316,Computers & Mathematics,female,0,0
606,4317,Computers & Mathematics,brand,0,0
607,4318,Industrial Arts & Consumer Services,female,0,0
608,4319,Interdisciplinary,female,4.2,4.2
609,4320,Humanities & Liberal Arts,male,4.2,4.2
610,4321,Health,female,4.2,4.2
611,4322,Computers & Mathematics,brand,4.1,4.1
612,4323,Biology & Life Science,brand,3.1,3.1
613,4324,Social Science,brand,3.3,3.3
614,4325,Industrial Arts & Consumer Services,male,2.9,2.9
615,4326,Humanities & Liberal Arts,male,3,3
616,4327,Humanities & Liberal Arts,female,3.1,3.1
617,4328,Physical Sciences,brand,2.6,2.6
618,4329,Physical Sciences,female,3.3,3.3
619,4330,Physical Sciences,female,2.8,2.8
620,4331,Physical Sciences,male,3.3,3.3
621,4332,Physical Sciences,male,2.8,2.8
622,4333,Physical Sciences,unknown,2.5,2.5
623,4334,Physical Sciences,female,3.2,3.2
624,4335,Physical Sciences,male,2.8,2.8
625,4336,Engineering,male,3.3,3.3
626,4337,Physical Sciences,male,3.5,3.5
627,4338,Physical Sciences,brand,3.8,3.8
628,4339,Psychology & Social Work,female,3.7,3.7
629,4340,Psychology & Social Work,male,3.8,3.8
630,4341,Psychology & Social Work,female,3.8,3.8
631,4342,Psychology & Social Work,male,0,0
632,4343,Psychology & Social Work,male,2.4,2.4
633,4344,Psychology & Social Work,male,3.4,3.4
634,4345,Psychology & Social Work,brand,3.5,3.5
635,4346,Law & Public Policy,brand,3.4,3.4
636,4347,Law & Public Policy,male,3.2,3.2
637,4348,Law & Public Policy,male,3.3,3.3
638,4349,Psychology & Social Work,brand,3.6,3.6
639,4350,Psychology & Social Work,male,3.5,3.5
640,4351,Social Science,brand,3.1,3.1
641,4352,Social Science,male,2.8,2.8
642,4353,Humanities & Liberal Arts,male,3.3,3.3
643,4354,Social Science,female,3.2,3.2
644,4355,Social Science,brand,4.5,4.5
645,4356,Social Science,female,3.2,3.2
646,4357,Social Science,brand,3,3
647,4358,Social Science,brand,2.7,2.7
648,4359,Social Science,male,3.4,3.4
649,4360,Industrial Arts & Consumer Services,female,3.2,3.2
650,4361,Industrial Arts & Consumer Services,brand,3.5,3.5
651,4362,Industrial Arts & Consumer Services,brand,3.8,3.8
652,4363,Arts,female,0,0
653,4364,Arts,brand,0,0
654,4365,Arts,male,2.3,2.3
655,4366,Arts,male,3.1,3.1
656,4367,Arts,female,3.3,3.3
657,4368,Arts,male,3,3
658,4369,Humanities & Liberal Arts,unknown,3.1,3.1
659,4370,Arts,male,3.3,3.3
660,4371,Arts,male,3.1,3.1
661,4372,Health,brand,3,3
662,4373,Health,male,3.1,3.1
663,4374,Health,brand,3.1,3.1
664,4375,Health,brand,3.6,3.6
665,4376,Health,male,3.5,3.5
666,4377,Health,male,3.8,3.8
667,4378,Health,brand,0,0
668,4379,Health,female,0,0
669,4380,Health,male,0,0
670,4381,Health,brand,0,0
671,4382,Health,female,0,0
672,4383,Business,male,0,0
673,4384,Business,female,0,0
674,4385,Business,brand,0,0
675,4386,Business,male,0,0
676,4387,Business,male,4.4,4.4
677,4388,Business,female,4.2,4.2
678,4389,Business,male,4.3,4.3
679,4390,Business,female,3.2,3.2
680,4391,Business,male,2.9,2.9
681,4392,Business,brand,2.6,2.6
682,4393,Business,male,2.8,2.8
683,4394,Business,brand,2.7,2.7
684,4395,Business,brand,2.9,2.9
685,4396,Humanities & Liberal Arts,brand,3.4,3.4
686,4397,Humanities & Liberal Arts,male,2.6,2.6
687,4398,Education,male,2.9,2.9
688,4399,Biology & Life Science,female,2.9,2.9
689,4400,Biology & Life Science,brand,3.1,3.1
690,4401,Biology & Life Science,brand,3.1,3.1
691,4402,Biology & Life Science,female,3.2,3.2
692,4403,Biology & Life Science,male,3,3
693,4404,Biology & Life Science,male,2.9,2.9
694,4405,Biology & Life Science,brand,2.5,2.5
695,4406,Biology & Life Science,female,2.8,2.8
696,4407,Biology & Life Science,female,3.2,3.2
697,4408,Biology & Life Science,brand,3.2,3.2
698,4409,Biology & Life Science,male,3.2,3.2
699,4410,Biology & Life Science,male,3.3,3.3
700,4411,Computers & Mathematics,brand,2.8,2.8
701,4412,Computers & Mathematics,brand,3.4,3.4
702,4413,Computers & Mathematics,brand,3.2,3.2
703,4414,Industrial Arts & Consumer Services,female,2.8,2.8
704,4415,Interdisciplinary,brand,2.9,2.9
705,4416,Humanities & Liberal Arts,female,3.2,3.2
706,4417,Health,female,3.2,3.2
707,4418,Computers & Mathematics,male,2.6,2.6
708,4419,Biology & Life Science,female,3,3
709,4420,Social Science,male,3.1,3.1
710,4421,Industrial Arts & Consumer Services,brand,3.2,3.2
711,4422,Humanities & Liberal Arts,female,3.4,3.4
712,4423,Humanities & Liberal Arts,female,3.1,3.1
713,4424,Physical Sciences,male,3.2,3.2
200,4425,Physical Sciences,brand,3.1,3.1
201,4426,Physical Sciences,female,3.3,3.3
202,4427,Physical Sciences,brand,2.9,2.9
203,4428,Physical Sciences,male,3,3
204,4429,Physical Sciences,female,2.8,2.8
205,4430,Physical Sciences,male,3,3
206,4431,Physical Sciences,male,3.3,3.3
207,4432,Engineering,female,3.3,3.3
208,4433,Physical Sciences,male,3.1,3.1
209,4434,Physical Sciences,female,2.7,2.7
210,4435,Psychology & Social Work,female,2.6,2.6
211,4436,Psychology & Social Work,brand,3.2,3.2
212,4437,Psychology & Social Work,female,3.3,3.3
213,4438,Psychology & Social Work,male,3.4,3.4
214,4439,Psychology & Social Work,female,2.6,2.6
215,4440,Psychology & Social Work,female,2.7,2.7
216,4441,Psychology & Social Work,male,3.1,3.1
217,4442,Law & Public Policy,female,3.6,3.6
218,4443,Law & Public Policy,brand,3.6,3.6
219,4444,Law & Public Policy,brand,3.6,3.6
220,4445,Psychology & Social Work,male,3.7,3.7
221,4446,Psychology & Social Work,female,3.5,3.5
222,4447,Social Science,brand,3.6,3.6
223,4448,Social Science,male,3.5,3.5
224,4449,Humanities & Liberal Arts,female,3.8,3.8
225,4450,Social Science,unknown,3.8,3.8
226,4451,Social Science,female,3.6,3.6
227,4452,Social Science,brand,3.6,3.6
228,4453,Social Science,female,3.8,3.8
229,4454,Social Science,male,3.6,3.6
230,4455,Social Science,female,3.5,3.5
231,4456,Industrial Arts & Consumer Services,female,3.5,3.5
232,4457,Industrial Arts & Consumer Services,female,0,0
233,4458,Industrial Arts & Consumer Services,female,0,0
234,4459,Arts,male,0,0
235,4460,Arts,female,2.4,2.4
236,4461,Arts,brand,2.3,2.3
237,4462,Arts,female,2.3,2.3
238,4463,Arts,unknown,3.3,3.3
239,4464,Arts,male,2.5,2.5
240,4465,Humanities & Liberal Arts,unknown,3.1,3.1
241,4466,Arts,brand,3.3,3.3
242,4467,Arts,brand,3.3,3.3
243,4468,Health,brand,3.4,3.4
244,4469,Health,male,3.1,3.1
245,4470,Health,male,3.4,3.4
246,4471,Health,brand,3.4,3.4
247,4472,Health,male,2.9,2.9
248,4473,Health,male,2.8,2.8
249,4474,Health,brand,3.4,3.4
250,4475,Health,female,3.1,3.1
251,4476,Health,female,3.2,3.2
252,4477,Health,female,3.3,3.3
253,4478,Health,brand,3.3,3.3
254,4479,Business,male,3.2,3.2
255,4480,Business,male,3.3,3.3
256,4481,Business,brand,2.9,2.9
257,4482,Business,female,2.7,2.7
258,4483,Business,female,2.7,2.7
259,4484,Business,female,3.2,3.2
260,4485,Business,male,3.4,3.4
261,4486,Business,brand,3.4,3.4
262,4487,Business,male,3.3,3.3
263,4488,Business,brand,3.3,3.3
264,4489,Business,male,3.1,3.1
265,4490,Business,female,3.5,3.5
266,4491,Business,male,3.9,3.9
267,4492,Humanities & Liberal Arts,female,3.8,3.8
268,4493,Humanities & Liberal Arts,brand,3.6,3.6
269,4494,Education,male,3.7,3.7
270,4495,Biology & Life Science,male,3.6,3.6
271,4496,Biology & Life Science,brand,3.7,3.7
272,4497,Biology & Life Science,brand,3.9,3.9
273,4498,Biology & Life Science,male,3.8,3.8
274,4499,Biology & Life Science,male,3.7,3.7
275,4500,Biology & Life Science,unknown,3.5,3.5
276,4501,Biology & Life Science,female,3.8,3.8
277,4502,Biology & Life Science,brand,3.6,3.6
278,4503,Biology & Life Science,male,3.7,3.7
279,4504,Biology & Life Science,brand,3.7,3.7
280,4505,Biology & Life Science,male,3.5,3.5
281,4506,Biology & Life Science,brand,3.5,3.5
282,4507,Computers & Mathematics,male,3.9,3.9
283,4508,Computers & Mathematics,female,3.6,3.6
284,4509,Computers & Mathematics,female,3.7,3.7
285,4510,Industrial Arts & Consumer Services,male,3.7,3.7
286,4511,Interdisciplinary,brand,3.5,3.5
287,4512,Humanities & Liberal Arts,male,3.5,3.5
288,4513,Health,male,3.8,3.8
289,4514,Computers & Mathematics,brand,3.5,3.5
290,4515,Biology & Life Science,brand,3.5,3.5
291,4516,Social Science,brand,3.8,3.8
292,4517,Industrial Arts & Consumer Services,brand,3.6,3.6
293,4518,Humanities & Liberal Arts,male,3.9,3.9
294,4519,Humanities & Liberal Arts,male,3.5,3.5
295,4520,Physical Sciences,female,3.6,3.6
296,4521,Physical Sciences,female,3.6,3.6
297,4522,Physical Sciences,female,3.5,3.5
298,4523,Physical Sciences,male,0,0
299,4524,Physical Sciences,brand,0,0
300,4525,Physical Sciences,male,0,0
301,4526,Physical Sciences,brand,4.2,4.2
302,4527,Physical Sciences,male,4,4
303,4528,Engineering,female,3.1,3.1
304,4529,Physical Sciences,male,3.3,3.3
305,4530,Physical Sciences,,3.1,3.1
306,4531,Psychology & Social Work,brand,3.4,3.4
307,4532,Psychology & Social Work,male,4.1,4.1
308,4533,Psychology & Social Work,brand,3.2,3.2
309,4534,Psychology & Social Work,unknown,3.2,3.2
310,4535,Psychology & Social Work,male,3.4,3.4
311,4536,Psychology & Social Work,female,3.4,3.4
312,4537,Psychology & Social Work,brand,3.3,3.3
313,4538,Law & Public Policy,female,3.3,3.3
314,4539,Law & Public Policy,brand,2.6,2.6
315,4540,Law & Public Policy,female,3.4,3.4
316,4541,Psychology & Social Work,male,3.2,3.2
317,4542,Psychology & Social Work,female,3.2,3.2
318,4543,Social Science,female,3.6,3.6
319,4544,Social Science,brand,3.5,3.5
320,4545,Humanities & Liberal Arts,male,3.5,3.5
321,4546,Social Science,female,3.7,3.7
322,4547,Social Science,female,3.5,3.5
323,4548,Social Science,brand,3.7,3.7
324,4549,Social Science,male,3.7,3.7
325,4550,Social Science,female,3.8,3.8
326,4551,Social Science,brand,3.8,3.8
327,4552,Industrial Arts & Consumer Services,female,3.6,3.6
328,4553,Industrial Arts & Consumer Services,brand,3.5,3.5
329,4554,Industrial Arts & Consumer Services,brand,4,4
330,4555,Arts,male,4,4
331,4556,Arts,female,2.8,2.8
332,4557,Arts,female,3.4,3.4
333,4558,Arts,male,2.9,2.9
334,4559,Arts,brand,3.4,3.4
335,4560,Arts,female,3.2,3.2
336,4561,Humanities & Liberal Arts,male,2.6,2.6
337,4562,Arts,unknown,2.5,2.5
338,4563,Arts,brand,3.2,3.2
339,4564,Health,brand,3.4,3.4
340,4565,Health,male,3,3
341,4566,Health,brand,3.4,3.4
342,4567,Health,female,3.4,3.4
343,4568,Health,male,2.7,2.7
344,4569,Health,female,3.1,3.1
345,4570,Health,brand,2.9,2.9
346,4571,Health,male,2.7,2.7
347,4572,Health,male,2.9,2.9
348,4573,Health,female,3.3,3.3
349,4574,Health,brand,3.1,3.1
350,4575,Business,female,3.3,3.3
351,4576,Business,brand,2.9,2.9
352,4577,Business,male,3.2,3.2
353,4578,Business,unknown,2.7,2.7
354,4579,Business,brand,3.4,3.4
355,4580,Business,brand,3.3,3.3
356,4581,Business,male,2.6,2.6
357,4582,Business,female,2.5,2.5
358,4583,Business,male,3.1,3.1
359,4584,Business,brand,2.8,2.8
360,4585,Business,male,3.3,3.3
361,4586,Business,brand,3.4,3.4
362,4587,Business,brand,2.7,2.7
363,4588,Humanities & Liberal Arts,male,3.1,3.1
364,4589,Humanities & Liberal Arts,female,3.1,3.1
365,4590,Education,female,2.7,2.7
366,4591,Biology & Life Science,brand,3.3,3.3
367,4592,Biology & Life Science,male,3.4,3.4
368,4593,Biology & Life Science,male,3,3
369,4594,Biology & Life Science,female,2.7,2.7
370,4595,Biology & Life Science,male,3.3,3.3
